boosterName,setCode,sheetHasBalanceColors,sheetIsFoil,sheetName
draft,EMA,False,False,uncommon
draft,EMN,False,False,basic
draft,EMN,False,False,dfcCommonUncommon
draft,EMN,False,False,dfcRareMythic
draft,EMN,False,True,foil
draft,EMN,True,False,sfcCommon
draft,EMN,False,False,sfcRareMythic
draft,EMN,False,False,sfcUncommon
prerelease,EMN,False,True,prereleasePromo
collector,EOE,False,True,celestialBasicLand
collector,EOE,False,False,commander
collector,EOE,False,True,foilBoosterfun
collector,EOE,False,True,foilCommon
collector,EOE,False,True,foilRareMythic
collector,EOE,False,True,foilStellarSightsLand
collector,EOE,False,True,foilUncommon
collector,EOE,False,True,galaxyStellarSightsLand
collector,EOE,False,False,nonFoilBoosterfun
collector,EOE,False,False,stellarSightsLand
play,EOE,False,False,common
play,EOE,False,True,foil
play,EOE,False,True,foilLand
play,EOE,False,False,nonFoilLand
play,EOE,False,False,rareMythic
play,EOE,False,False,specialGuest
play,EOE,False,False,uncommon
play,EOE,False,False,wildcard
draft,EVE,False,False,common
draft,EVE,False,True,foil
draft,EVE,False,False,rare
draft,EVE,False,False,uncommon
draft,EXO,True,False,common
draft,EXO,False,False,rare
draft,EXO,False,False,uncommon
beginner,FDN,False,False,cats
beginner,FDN,False,False,elves
beginner,FDN,False,False,goblins
beginner,FDN,False,False,healing
beginner,FDN,False,False,inferno
beginner,FDN,False,False,pirates
beginner,FDN,False,False,primal
beginner,FDN,False,False,undead
beginner,FDN,False,False,vampires
beginner,FDN,False,False,wizards
collector,FDN,False,True,foilBasic
collector,FDN,False,True,foilBoosterFun
collector,FDN,False,True,foilCommon
collector,FDN,False,True,foilRareMythic
collector,FDN,False,True,foilUncommon
collector,FDN,False,False,showcaseRareMythic
play,FDN,False,False,common
play,FDN,False,True,foil
play,FDN,False,True,foilLand
play,FDN,False,False,land
play,FDN,False,False,rareMythicWithShowcase
play,FDN,False,False,specialGuest
play,FDN,False,False,uncommon
play,FDN,False,False,wildcard
prerelease,FDN,False,True,prereleasePromo
default,FEM,False,False,common
default,FEM,False,False,uncommon
bundle-promo,FIN,False,True,promos
collector,FIN,False,False,boosterfunCommonUncommon
collector,FIN,False,True,ficFoilBoosterfunRareMythic
collector,FIN,False,True,foilBasic
collector,FIN,False,True,foilBoosterfunCommonUncommon
collector,FIN,False,True,foilBoosterfunRareMythic
collector,FIN,False,True,foilCommon
collector,FIN,False,True,foilRareMythic
collector,FIN,False,True,foilThroughTheAges
collector,FIN,False,True,foilUncommon
collector,FIN,False,False,nonFoilBoosterfunRareMythic
collector,FIN,False,False,nonFoilThroughTheAges
collector-sample,FIN,False,True,foil
collector-sample,FIN,False,False,nonfoil
play,FIN,False,False,common
play,FIN,False,True,foil
play,FIN,False,True,foilLand
play,FIN,False,False,nonFoilLand
play,FIN,False,False,rareMythic
play,FIN,False,False,throughTheAges
play,FIN,False,False,uncommon
play,FIN,False,False,wildcard
prerelease,FIN,False,True,prereleasePromo
draft,FRF,True,False,common
draft,FRF,False,True,foil
draft,FRF,False,False,land
draft,FRF,False,False,rareMythic
draft,FRF,False,False,uncommon
draft,FUT,True,False,common
draft,FUT,False,True,foil
draft,FUT,False,False,rare
draft,FUT,False,False,uncommon
draft,GPT,False,False,common
draft,GPT,False,True,foilCommon
draft,GPT,False,True,foilRare
draft,GPT,False,True,foilUncommon
draft,GPT,False,False,rare
draft,GPT,False,False,uncommon
arena,GRN,True,False,common
arena,GRN,False,False,land
arena,GRN,False,False,rareMythic
arena,GRN,False,False,uncommon
draft,GRN,True,False,common
draft,GRN,False,True,foil
draft,GRN,False,False,land
draft,GRN,False,False,rareMythic
draft,GRN,False,False,uncommon
theme-boros,GRN,False,False,common
theme-boros,GRN,False,False,rareMythic
theme-boros,GRN,False,False,uncommon
theme-dimir,GRN,False,False,common
theme-dimir,GRN,False,False,rareMythic
theme-dimir,GRN,False,False,uncommon
theme-golgari,GRN,False,False,common
theme-golgari,GRN,False,False,rareMythic
theme-golgari,GRN,False,False,uncommon
theme-izzet,GRN,False,False,common
theme-izzet,GRN,False,False,rareMythic
theme-izzet,GRN,False,False,uncommon
theme-selesnya,GRN,False,False,common
theme-selesnya,GRN,False,False,rareMythic
theme-selesnya,GRN,False,False,uncommon
draft,GTC,False,False,basic
draft,GTC,True,False,common
draft,GTC,False,True,foil
draft,GTC,False,False,rareMythic
draft,GTC,False,False,uncommon
prerelease-boros,GTC,False,False,common
prerelease-boros,GTC,False,False,rareMythic
prerelease-boros,GTC,False,False,uncommon
prerelease-dimir,GTC,False,False,common
prerelease-dimir,GTC,False,False,rareMythic
prerelease-dimir,GTC,False,False,uncommon
prerelease-gruul,GTC,False,False,common
prerelease-gruul,GTC,False,False,rareMythic
prerelease-gruul,GTC,False,False,uncommon
prerelease-orzhov,GTC,False,False,common
prerelease-orzhov,GTC,False,False,rareMythic
prerelease-orzhov,GTC,False,False,uncommon
prerelease-simic,GTC,False,False,common
prerelease-simic,GTC,False,False,rareMythic
prerelease-simic,GTC,False,False,uncommon
six,GTC,False,False,basic
six,GTC,False,False,common
six,GTC,False,False,rareMythic
six,GTC,False,False,uncommon
default,HML,False,False,common
default,HML,False,False,uncommon
draft,HOU,False,False,basic
draft,HOU,True,False,common
draft,HOU,False,True,foilOrMasterpiece1In129
draft,HOU,False,False,rareMythic
draft,HOU,False,False,uncommon
prerelease,HOU,False,True,prereleasePromo
default,ICE,True,False,common
default,ICE,False,False,rare
default,ICE,False,False,uncommon
starter,ICE,False,False,basicWithDuplicates
starter,ICE,False,False,commonWithDuplicates
starter,ICE,False,False,rare
starter,ICE,False,False,uncommonWithDuplicates
arena,IKO,False,False,basicOrGainland
arena,IKO,True,False,nongainlandCommonBaseset
arena,IKO,False,False,rareMythicBaseset
arena,IKO,False,False,uncommonBaseset
box-topper,IKO,False,True,boxTopper
collector,IKO,False,False,commander
collector,IKO,False,False,commonUncommonShowcase
collector,IKO,False,False,extendedArt
collector,IKO,False,True,foilBasic
collector,IKO,False,True,foilCommon
collector,IKO,False,True,foilShowcaseAny
collector,IKO,False,True,foilUncommon
collector,IKO,False,False,godzilla
collector,IKO,False,True,godzillaFoil
collector,IKO,False,True,rareMythicFoil
collector,IKO,False,False,rareMythicShowcase
collector-jp,IKO,False,False,commander
collector-jp,IKO,False,False,commonUncommonShowcase
collector-jp,IKO,False,False,extendedArt
collector-jp,IKO,False,True,foilBasic
collector-jp,IKO,False,True,foilCommon
collector-jp,IKO,False,True,foilShowcaseAny
collector-jp,IKO,False,True,foilUncommon
collector-jp,IKO,False,False,godzilla
collector-jp,IKO,False,True,godzillaFoil
collector-jp,IKO,False,True,rareMythicFoil
collector-jp,IKO,False,False,rareMythicShowcase
draft,IKO,False,False,basicOrGainland
draft,IKO,True,False,commonWithShowcase
draft,IKO,False,True,foil
draft,IKO,False,False,rareMythicWithShowcase
draft,IKO,False,False,uncommonWithShowcase
jp,IKO,False,False,basicOrGainland
jp,IKO,True,False,commonWithShowcase
jp,IKO,False,True,foil
jp,IKO,False,False,rareMythicWithShowcase
jp,IKO,False,False,uncommonWithShowcase
prerelease,IKO,False,True,prereleasePromo
theme-b,IKO,False,False,common
theme-b,IKO,False,False,rareMythic
theme-b,IKO,False,False,uncommon
theme-g,IKO,False,False,common
theme-g,IKO,False,False,rareMythic
theme-g,IKO,False,False,uncommon
theme-monsters,IKO,False,False,common
theme-monsters,IKO,False,False,rareMythic
theme-monsters,IKO,False,False,uncommon
theme-r,IKO,False,False,common
theme-r,IKO,False,False,rareMythic
theme-r,IKO,False,False,uncommon
theme-u,IKO,False,False,common
theme-u,IKO,False,False,rareMythic
theme-u,IKO,False,False,uncommon
theme-w,IKO,False,False,common
theme-w,IKO,False,False,rareMythic
theme-w,IKO,False,False,uncommon
draft,IMA,True,False,common
draft,IMA,False,True,dedicatedFoil
draft,IMA,False,False,rareMythic
draft,IMA,False,False,uncommon
collector,INR,False,False,boosterFun
collector,INR,False,True,foilBasic
collector,INR,False,True,foilBoosterFun
collector,INR,False,True,foilCommon
collector,INR,False,True,foilRareMythic
collector,INR,False,True,foilShowcaseCu
collector,INR,False,True,foilUncommon
collector,INR,False,False,retroCu
collector,INR,False,False,showcaseCu
play,INR,False,False,basic
play,INR,False,False,dfcCommon
play,INR,False,True,foil
play,INR,False,True,foilBasic
play,INR,False,False,rareMythicWithShowcase
play,INR,False,False,retro
play,INR,False,False,sfcCommon
play,INR,False,False,uncommon
play,INR,False,False,wildcard
draft,INV,True,False,common
draft,INV,False,True,foilCommonOrBasic
draft,INV,False,True,foilRare
draft,INV,False,True,foilUncommon
draft,INV,False,False,rare
draft,INV,False,False,uncommon
fat-pack,INV,False,True,foilBasic
fat-pack,INV,False,True,foilCommon
tournament,INV,False,False,basic
tournament,INV,False,False,commonWithDuplicates
tournament,INV,False,False,rare
tournament,INV,False,False,uncommonWithDuplicates
draft,ISD,False,False,basic
draft,ISD,False,False,dfc
draft,ISD,False,True,foil
draft,ISD,True,False,sfcCommon
draft,ISD,False,False,sfcRareMythic
draft,ISD,False,False,sfcUncommon
six,ISD,False,False,basic
six,ISD,False,False,common
six,ISD,False,False,rareMythic
six,ISD,False,False,uncommon
jumpstart,J22,False,False,blink1
jumpstart,J22,False,False,blink2
jumpstart,J22,False,False,blink3
jumpstart,J22,False,False,blink4
jumpstart,J22,False,False,boneyard1
jumpstart,J22,False,False,boneyard2
jumpstart,J22,False,False,cats1
jumpstart,J22,False,False,cats2
jumpstart,J22,False,False,cats3
jumpstart,J22,False,False,cats4
jumpstart,J22,False,False,constellation1
jumpstart,J22,False,False,constellation2
jumpstart,J22,False,False,cruel1
jumpstart,J22,False,False,cruel2
jumpstart,J22,False,False,cruel3
jumpstart,J22,False,False,cruel4
jumpstart,J22,False,False,cycling1
jumpstart,J22,False,False,cycling2
jumpstart,J22,False,False,demons1
jumpstart,J22,False,False,demons2
jumpstart,J22,False,False,detective1
jumpstart,J22,False,False,detective2
jumpstart,J22,False,False,detective3
jumpstart,J22,False,False,detective4
jumpstart,J22,False,False,dragons1
jumpstart,J22,False,False,dragons2
jumpstart,J22,False,False,eldrazi
jumpstart,J22,False,False,elves1
jumpstart,J22,False,False,elves2
jumpstart,J22,False,False,elves3
jumpstart,J22,False,False,elves4
jumpstart,J22,False,False,experimental1
jumpstart,J22,False,False,experimental2
jumpstart,J22,False,False,faeries1
jumpstart,J22,False,False,faeries2
jumpstart,J22,False,False,fangs1
jumpstart,J22,False,False,fangs2
jumpstart,J22,False,False,fangs3
jumpstart,J22,False,False,fangs4
jumpstart,J22,False,False,ferocious1
jumpstart,J22,False,False,ferocious2
jumpstart,J22,False,False,ferocious3
jumpstart,J22,False,False,ferocious4
jumpstart,J22,False,False,fiery1
jumpstart,J22,False,False,fiery2
jumpstart,J22,False,False,fiery3
jumpstart,J22,False,False,fiery4
jumpstart,J22,False,False,gigantic1
jumpstart,J22,False,False,gigantic2
jumpstart,J22,False,False,goToSchool1
jumpstart,J22,False,False,goToSchool2
jumpstart,J22,False,False,goblins1
jumpstart,J22,False,False,goblins2
jumpstart,J22,False,False,goblins3
jumpstart,J22,False,False,goblins4
jumpstart,J22,False,False,gross1
jumpstart,J22,False,False,gross2
jumpstart,J22,False,False,gross3
jumpstart,J22,False,False,gross4
jumpstart,J22,False,False,holy1
jumpstart,J22,False,False,holy2
jumpstart,J22,False,False,holy3
jumpstart,J22,False,False,holy4
jumpstart,J22,False,False,insects1
jumpstart,J22,False,False,insects2
jumpstart,J22,False,False,insects3
jumpstart,J22,False,False,insects4
jumpstart,J22,False,False,inventive1
jumpstart,J22,False,False,inventive2
jumpstart,J22,False,False,inventive3
jumpstart,J22,False,False,inventive4
jumpstart,J22,False,False,knights
jumpstart,J22,False,False,landfall1
jumpstart,J22,False,False,landfall2
jumpstart,J22,False,False,law1
jumpstart,J22,False,False,law2
jumpstart,J22,False,False,law3
jumpstart,J22,False,False,law4
jumpstart,J22,False,False,merfolk1
jumpstart,J22,False,False,merfolk2
jumpstart,J22,False,False,merfolk3
jumpstart,J22,False,False,merfolk4
jumpstart,J22,False,False,morbid1
jumpstart,J22,False,False,morbid2
jumpstart,J22,False,False,multiHeaded1
jumpstart,J22,False,False,multiHeaded2
jumpstart,J22,False,False,primates
jumpstart,J22,False,False,raid1
jumpstart,J22,False,False,raid2
jumpstart,J22,False,False,raid3
jumpstart,J22,False,False,raid4
jumpstart,J22,False,False,rats
jumpstart,J22,False,False,scrying1
jumpstart,J22,False,False,scrying2
jumpstart,J22,False,False,shapeshifters
jumpstart,J22,False,False,snow
jumpstart,J22,False,False,speedy
jumpstart,J22,False,False,spicy
jumpstart,J22,False,False,spirits1
jumpstart,J22,False,False,spirits2
jumpstart,J22,False,False,teamwork1
jumpstart,J22,False,False,teamwork2
jumpstart,J22,False,False,thinkAgain1
jumpstart,J22,False,False,thinkAgain2
jumpstart,J22,False,False,thinkAgain3
jumpstart,J22,False,False,thinkAgain4
jumpstart,J22,False,False,treasure1
jumpstart,J22,False,False,treasure2
jumpstart,J22,False,False,treasure3
jumpstart,J22,False,False,treasure4
jumpstart,J22,False,False,unluckyThirteen
jumpstart,J22,False,False,urzas
jumpstart,J22,False,False,vehicles
jumpstart,J22,False,False,wolves1
jumpstart,J22,False,False,wolves2
jumpstart,J22,False,False,wolves3
jumpstart,J22,False,False,wolves4
jumpstart,J22,False,False,zombies1
jumpstart,J22,False,False,zombies2
jumpstart,J22,False,False,zombies3
jumpstart,J22,False,False,zombies4
jumpstart,J25,False,False,angels1
jumpstart,J25,False,False,angels2
jumpstart,J25,False,False,armed1
jumpstart,J25,False,False,armed2
jumpstart,J25,False,False,armed3
jumpstart,J25,False,False,armed4
jumpstart,J25,False,False,beasts1
jumpstart,J25,False,False,beasts2
jumpstart,J25,False,False,bloody1
jumpstart,J25,False,False,bloody2
jumpstart,J25,False,False,bloody3
jumpstart,J25,False,False,bloody4
jumpstart,J25,False,False,bookworms1
jumpstart,J25,False,False,bookworms2
jumpstart,J25,False,False,bookworms3
jumpstart,J25,False,False,bookworms4
jumpstart,J25,False,False,burning
jumpstart,J25,False,False,chaos
jumpstart,J25,False,False,clerics1
jumpstart,J25,False,False,clerics2
jumpstart,J25,False,False,clerics3
jumpstart,J25,False,False,clerics4
jumpstart,J25,False,False,copied1
jumpstart,J25,False,False,copied2
jumpstart,J25,False,False,dinner
jumpstart,J25,False,False,dinosaurs1
jumpstart,J25,False,False,dinosaurs2
jumpstart,J25,False,False,dragons1
jumpstart,J25,False,False,dragons2
jumpstart,J25,False,False,drowned1
jumpstart,J25,False,False,drowned2
jumpstart,J25,False,False,elves1
jumpstart,J25,False,False,elves2
jumpstart,J25,False,False,elves3
jumpstart,J25,False,False,elves4
jumpstart,J25,False,False,enchanted1
jumpstart,J25,False,False,enchanted2
jumpstart,J25,False,False,enchanted3
jumpstart,J25,False,False,enchanted4
jumpstart,J25,False,False,encounter1
jumpstart,J25,False,False,encounter2
jumpstart,J25,False,False,encounter3
jumpstart,J25,False,False,encounter4
jumpstart,J25,False,False,explorers1
jumpstart,J25,False,False,explorers2
jumpstart,J25,False,False,explorers3
jumpstart,J25,False,False,explorers4
jumpstart,J25,False,False,funGuys1
jumpstart,J25,False,False,funGuys2
jumpstart,J25,False,False,ghastly1
jumpstart,J25,False,False,ghastly2
jumpstart,J25,False,False,ghastly3
jumpstart,J25,False,False,ghastly4
jumpstart,J25,False,False,giddyap
jumpstart,J25,False,False,goblins1
jumpstart,J25,False,False,goblins2
jumpstart,J25,False,False,goblins3
jumpstart,J25,False,False,goblins4
jumpstart,J25,False,False,graveRobbers1
jumpstart,J25,False,False,graveRobbers2
jumpstart,J25,False,False,graveRobbers3
jumpstart,J25,False,False,graveRobbers4
jumpstart,J25,False,False,healers1
jumpstart,J25,False,False,healers2
jumpstart,J25,False,False,healers3
jumpstart,J25,False,False,healers4
jumpstart,J25,False,False,heroes1
jumpstart,J25,False,False,heroes2
jumpstart,J25,False,False,icky1
jumpstart,J25,False,False,icky2
jumpstart,J25,False,False,illusions
jumpstart,J25,False,False,inventive1
jumpstart,J25,False,False,inventive2
jumpstart,J25,False,False,inventive3
jumpstart,J25,False,False,inventive4
jumpstart,J25,False,False,landfall1
jumpstart,J25,False,False,landfall2
jumpstart,J25,False,False,landfall3
jumpstart,J25,False,False,landfall4
jumpstart,J25,False,False,legion1
jumpstart,J25,False,False,legion2
jumpstart,J25,False,False,modified
jumpstart,J25,False,False,neErDoWells1
jumpstart,J25,False,False,neErDoWells2
jumpstart,J25,False,False,nefarious
jumpstart,J25,False,False,ninjas
jumpstart,J25,False,False,ofTheCoast1
jumpstart,J25,False,False,ofTheCoast2
jumpstart,J25,False,False,prideful
jumpstart,J25,False,False,snakes
jumpstart,J25,False,False,soaring1
jumpstart,J25,False,False,soaring2
jumpstart,J25,False,False,soaring3
jumpstart,J25,False,False,soaring4
jumpstart,J25,False,False,stalwart1
jumpstart,J25,False,False,stalwart2
jumpstart,J25,False,False,stalwart3
jumpstart,J25,False,False,stalwart4
jumpstart,J25,False,False,stoked1
jumpstart,J25,False,False,stoked2
jumpstart,J25,False,False,stoked3
jumpstart,J25,False,False,stoked4
jumpstart,J25,False,False,surprise1
jumpstart,J25,False,False,surprise2
jumpstart,J25,False,False,surprise3
jumpstart,J25,False,False,surprise4
jumpstart,J25,False,False,tooMany
jumpstart,J25,False,False,treasures1
jumpstart,J25,False,False,treasures2
jumpstart,J25,False,False,vampires1
jumpstart,J25,False,False,vampires2
jumpstart,J25,False,False,vampires3
jumpstart,J25,False,False,vampires4
jumpstart,J25,False,False,warriors1
jumpstart,J25,False,False,warriors2
jumpstart,J25,False,False,wizards1
jumpstart,J25,False,False,wizards2
jumpstart,J25,False,False,zealots1
jumpstart,J25,False,False,zealots2
jumpstart,J25,False,False,zealots3
jumpstart,J25,False,False,zealots4
jumpstart,JMP,False,False,aboveTheClouds1
jumpstart,JMP,False,False,aboveTheClouds2
jumpstart,JMP,False,False,aboveTheClouds3
jumpstart,JMP,False,False,aboveTheClouds4
jumpstart,JMP,False,False,angels1
jumpstart,JMP,False,False,angels2
jumpstart,JMP,False,False,archaeology1
jumpstart,JMP,False,False,archaeology2
jumpstart,JMP,False,False,archaeology3
jumpstart,JMP,False,False,archaeology4
jumpstart,JMP,False,False,basri
jumpstart,JMP,False,False,cats1
jumpstart,JMP,False,False,cats2
jumpstart,JMP,False,False,chandra
jumpstart,JMP,False,False,devilish1
jumpstart,JMP,False,False,devilish2
jumpstart,JMP,False,False,devilish3
jumpstart,JMP,False,False,devilish4
jumpstart,JMP,False,False,dinosaurs1
jumpstart,JMP,False,False,dinosaurs2
jumpstart,JMP,False,False,dinosaurs3
jumpstart,JMP,False,False,dinosaurs4
jumpstart,JMP,False,False,discarding1
jumpstart,JMP,False,False,discarding2
jumpstart,JMP,False,False,doctor1
jumpstart,JMP,False,False,doctor2
jumpstart,JMP,False,False,doctor3
jumpstart,JMP,False,False,doctor4
jumpstart,JMP,False,False,dogs1
jumpstart,JMP,False,False,dogs2
jumpstart,JMP,False,False,dragons1
jumpstart,JMP,False,False,dragons2
jumpstart,JMP,False,False,elves1
jumpstart,JMP,False,False,elves2
jumpstart,JMP,False,False,enchanted1
jumpstart,JMP,False,False,enchanted2
jumpstart,JMP,False,False,featheredFriends1
jumpstart,JMP,False,False,featheredFriends2
jumpstart,JMP,False,False,featheredFriends3
jumpstart,JMP,False,False,featheredFriends4
jumpstart,JMP,False,False,garruk
jumpstart,JMP,False,False,goblins1
jumpstart,JMP,False,False,goblins2
jumpstart,JMP,False,False,goblins3
jumpstart,JMP,False,False,goblins4
jumpstart,JMP,False,False,heavilyArmored1
jumpstart,JMP,False,False,heavilyArmored2
jumpstart,JMP,False,False,heavilyArmored3
jumpstart,JMP,False,False,heavilyArmored4
jumpstart,JMP,False,False,lands1
jumpstart,JMP,False,False,lands2
jumpstart,JMP,False,False,legion1
jumpstart,JMP,False,False,legion2
jumpstart,JMP,False,False,legion3
jumpstart,JMP,False,False,legion4
jumpstart,JMP,False,False,lightning1
jumpstart,JMP,False,False,lightning2
jumpstart,JMP,False,False,liliana
jumpstart,JMP,False,False,milling
jumpstart,JMP,False,False,minions1
jumpstart,JMP,False,False,minions2
jumpstart,JMP,False,False,minions3
jumpstart,JMP,False,False,minions4
jumpstart,JMP,False,False,minotaurs1
jumpstart,JMP,False,False,minotaurs2
jumpstart,JMP,False,False,phyrexian
jumpstart,JMP,False,False,pirates1
jumpstart,JMP,False,False,pirates2
jumpstart,JMP,False,False,plusOne1
jumpstart,JMP,False,False,plusOne2
jumpstart,JMP,False,False,plusOne3
jumpstart,JMP,False,False,plusOne4
jumpstart,JMP,False,False,predatory1
jumpstart,JMP,False,False,predatory2
jumpstart,JMP,False,False,predatory3
jumpstart,JMP,False,False,predatory4
jumpstart,JMP,False,False,rainbow
jumpstart,JMP,False,False,reanimated1
jumpstart,JMP,False,False,reanimated2
jumpstart,JMP,False,False,reanimated3
jumpstart,JMP,False,False,reanimated4
jumpstart,JMP,False,False,rogues1
jumpstart,JMP,False,False,rogues2
jumpstart,JMP,False,False,seismic
jumpstart,JMP,False,False,smashing1
jumpstart,JMP,False,False,smashing2
jumpstart,JMP,False,False,smashing3
jumpstart,JMP,False,False,smashing4
jumpstart,JMP,False,False,spellcasting1
jumpstart,JMP,False,False,spellcasting2
jumpstart,JMP,False,False,spellcasting3
jumpstart,JMP,False,False,spellcasting4
jumpstart,JMP,False,False,spirits1
jumpstart,JMP,False,False,spirits2
jumpstart,JMP,False,False,spooky1
jumpstart,JMP,False,False,spooky2
jumpstart,JMP,False,False,spooky3
jumpstart,JMP,False,False,spooky4
jumpstart,JMP,False,False,teferi
jumpstart,JMP,False,False,treeHugging1
jumpstart,JMP,False,False,treeHugging2
jumpstart,JMP,False,False,treeHugging3
jumpstart,JMP,False,False,treeHugging4
jumpstart,JMP,False,False,underTheSea1
jumpstart,JMP,False,False,underTheSea2
jumpstart,JMP,False,False,unicorns
jumpstart,JMP,False,False,vampires1
jumpstart,JMP,False,False,vampires2
jumpstart,JMP,False,False,vampires3
jumpstart,JMP,False,False,vampires4
jumpstart,JMP,False,False,walls
jumpstart,JMP,False,False,wellRead1
jumpstart,JMP,False,False,wellRead2
jumpstart,JMP,False,False,wellRead3
jumpstart,JMP,False,False,wellRead4
jumpstart,JMP,False,False,witchcraft1
jumpstart,JMP,False,False,witchcraft2
jumpstart,JMP,False,False,wizards1
jumpstart,JMP,False,False,wizards2
jumpstart,JMP,False,False,wizards3
jumpstart,JMP,False,False,wizards4
draft,JOU,False,False,basic
draft,JOU,True,False,common
draft,JOU,False,True,foil
draft,JOU,False,False,rareMythic
draft,JOU,False,False,therosGods
draft,JOU,False,False,uncommon
draft,JUD,False,False,common
draft,JUD,False,True,foilCommon
draft,JUD,False,True,foilRare
draft,JUD,False,True,foilUncommon
draft,JUD,False,False,rare
draft,JUD,False,False,uncommon
fat-pack,JUD,False,True,foilBasic
fat-pack,JUD,False,True,foilCommon
arena,KHM,False,False,basictype
arena,KHM,True,False,nonBasictypeCommon
arena,KHM,False,False,rareMythic
arena,KHM,False,False,uncommon
collector,KHM,False,False,extendedArt
collector,KHM,False,True,foilAltFrameRareMythic
collector,KHM,False,True,foilBasic
collector,KHM,False,True,foilCommon
collector,KHM,False,True,foilCommonUncommonShowcase
collector,KHM,False,True,foilRareMythic
collector,KHM,False,True,foilUncommon
collector,KHM,False,False,rareMythicShowcase
collector,KHM,False,False,sagaThemeCommander
collector,KHM,False,False,uncommonShowcase
draft,KHM,False,False,basictype
draft,KHM,False,True,foilWithShowcase
draft,KHM,True,False,nonBasictypeCommon
draft,KHM,False,False,rareMythicWithShowcase
draft,KHM,False,False,uncommonWithShowcase
prerelease,KHM,False,True,prereleasePromo
set,KHM,False,False,basic
set,KHM,False,False,common
set,KHM,False,True,foilBasic
set,KHM,False,True,foilWithShowcase
set,KHM,False,False,rareMythic
set,KHM,False,False,snowShowcaseTheme
set,KHM,False,False,theList
set,KHM,False,False,uncommon
set,KHM,False,False,wildcard
theme-b,KHM,False,False,common
theme-b,KHM,False,False,rareMythic
theme-b,KHM,False,False,uncommon
theme-g,KHM,False,False,common
theme-g,KHM,False,False,rareMythic
theme-g,KHM,False,False,uncommon
theme-r,KHM,False,False,common
theme-r,KHM,False,False,rareMythic
theme-r,KHM,False,False,uncommon
theme-u,KHM,False,False,common
theme-u,KHM,False,False,rareMythic
theme-u,KHM,False,False,uncommon
theme-vikings,KHM,False,False,common
theme-vikings,KHM,False,False,rareMythic
theme-vikings,KHM,False,False,uncommon
theme-w,KHM,False,False,common
theme-w,KHM,False,False,rareMythic
theme-w,KHM,False,False,uncommon
draft,KLD,False,False,basic
draft,KLD,True,False,common
draft,KLD,False,True,foilOrMasterpiece1In144
draft,KLD,False,False,rareMythic
draft,KLD,False,False,uncommon
prerelease,KLD,False,True,prereleasePromo
arena,KLR,True,False,common
arena,KLR,False,False,rareMythic
arena,KLR,False,False,uncommon
arena,KTK,True,False,common
arena,KTK,False,False,rareMythic
arena,KTK,False,False,uncommon
draft,KTK,False,False,basic
draft,KTK,True,False,common
draft,KTK,False,True,foil
draft,KTK,False,False,rareMythic
draft,KTK,False,False,uncommon
arena,LCI,False,False,caveBasicLand
arena,LCI,False,False,dfcCommonUncommon
arena,LCI,False,False,rareMythic
arena,LCI,True,False,sfcCommon
arena,LCI,False,False,sfcUncommon
box-topper,LCI,False,False,topper
box-topper-foil,LCI,False,True,foilTopper
bundle-promo,LCI,False,False,bundlePromo
collector,LCI,False,True,emblemJurrasicWorld
collector,LCI,False,False,extendedCommanderRareMythic
collector,LCI,False,False,extendedMainRareMythic
collector,LCI,False,True,foilCommon
collector,LCI,False,True,foilExtendedCommanderRareMythic
collector,LCI,False,True,foilFullartLand
collector,LCI,False,True,foilJurrasicWorld
collector,LCI,False,True,foilRareMythic
collector,LCI,False,True,foilShowcaseRareMythic
collector,LCI,False,True,foilUncommon
collector,LCI,False,True,foilUncommonShowcaseOrBorderless
collector,LCI,False,False,jurrasicWorld
collector,LCI,False,True,neonInk
collector,LCI,False,False,showcaseRareMythic
collector-sample,LCI,False,True,foilCommonUncommonShowcase
collector-sample,LCI,False,True,foilRareMythicShowcase
collector-sample,LCI,False,False,rareMythicShowcase
draft,LCI,False,False,caveFullartLand
draft,LCI,False,False,dfcCommonUncommon
draft,LCI,False,True,foilWithShowcase
draft,LCI,False,False,rareMythicWithShowcase
draft,LCI,True,False,sfcCommon
draft,LCI,False,False,sfcUncommonWithShowcase
gift-bundle-promo,LCI,False,True,bundlePromo
prerelease,LCI,False,True,prereleasePromo
set,LCI,False,False,caveFullartLand
set,LCI,False,False,common
set,LCI,False,True,foilCaveFullartLand
set,LCI,False,True,foilWithShowcase
set,LCI,False,False,rareMythic
set,LCI,False,False,showcaseDfcCommonUncommon
set,LCI,False,False,theList
set,LCI,False,False,uncommon
set,LCI,False,False,wildcard
default,LEA,False,False,common
default,LEA,False,False,rare
default,LEA,False,False,uncommon
starter,LEA,False,False,commonWithDuplicates
starter,LEA,False,False,rare
starter,LEA,False,False,uncommonWithDuplicates
default,LEB,False,False,common
default,LEB,False,False,rare
default,LEB,False,False,uncommon
starter,LEB,False,False,commonWithDuplicates
starter,LEB,False,False,rare
starter,LEB,False,False,uncommonWithDuplicates
default,LEG,False,False,common
default,LEG,False,False,rare
default,LEG,False,False,uncommon
draft,LGN,True,False,common
draft,LGN,False,True,foilCommon
draft,LGN,False,True,foilRare
draft,LGN,False,True,foilUncommon
draft,LGN,False,False,rare
draft,LGN,False,False,uncommon
fat-pack,LGN,False,True,foilBasic
fat-pack,LGN,False,True,foilCommon
draft,LRW,True,False,common
draft,LRW,False,True,foil
draft,LRW,False,False,rare
